date,market,customer_code,product_code,channel,gross_sales_amount,return_sales_amount,signed_sales_amount
2020-02-01,India,90002004,A1018150102,Retailer,5235.12,0.0,5235.12
2020-02-01,India,90002005,A1018150102,Retailer,0.0,4247.34,-4247.34
2020-02-01,India,90002006,A1018150102,Retailer,4375.49,0.0,4375.49
2020-02-01,India,90002012,A1018150102,Retailer,1716.57,0.0,1716.57
2020-02-01,India,90002013,A1018150102,Retailer,3754.74,0.0,3754.74
2020-02-01,India,90002014,A1018150102,Retailer,1672.68,0.0,1672.68
2020-02-01,India,90002009,A1018150102,Retailer,0.0,3114.3,-3114.3
2020-02-01,India,90002010,A1018150102,Retailer,1422.33,0.0,1422.33
2020-02-01,India,90002010,A1219150302,Retailer,8553.4,0.0,8553.4
2020-02-01,India,90002009,A1219150302,Retailer,5954.95,0.0,5954.95
2020-02-01,India,90002001,A1219150302,Retailer,4654.33,0.0,4654.33
2020-02-01,India,90002002,A1219150302,Retailer,2528.3,0.0,2528.3
2020-02-01,India,90002004,A1219150302,Retailer,6987.31,0.0,6987.31
2020-02-01,India,90002005,A1219150302,Retailer,2403.41,0.0,2403.41
2020-02-01,India,90002006,A1219150302,Retailer,0.0,3387.28,-3387.28
2020-02-01,India,90002012,A1219150302,Retailer,2614.8,0.0,2614.8
2020-02-01,India,90002013,A1219150302,Retailer,6611.97,0.0,6611.97
2020-02-01,India,90002014,A1219150302,Retailer,0.0,2560.89,-2560.89
2020-02-01,India,90002010,A1118150202,Retailer,1976.65,0.0,1976.65
2020-02-01,India,90002009,A1118150202,Retailer,6202.9,0.0,6202.9
2020-02-01,India,90002001,A1118150202,Retailer,1074.98,0.0,1074.98
2020-02-01,India,90002002,A1118150202,Retailer,5793.58,0.0,5793.58
2020-02-01,India,90002004,A1118150202,Retailer,5843.71,0.0,5843.71
2020-02-01,India,90002005,A1118150202,Retailer,0.0,2300.98,-2300.98
2020-02-01,India,90002006,A1118150202,Retailer,7320.82,0.0,7320.82
2020-02-01,India,90002012,A1118150202,Retailer,4739.17,0.0,4739.17
2020-02-01,India,90002013,A1118150202,Retailer,1091.46,0.0,1091.46
2020-02-01,India,90002014,A1118150202,Retailer,1681.36,0.0,1681.36
2020-02-01,India,90002001,A1018150103,Retailer,0.0,2064.6,-2064.6
2020-02-01,India,90002002,A1018150103,Retailer,1513.21,0.0,1513.21
2020-02-01,India,90002004,A1018150103,Retailer,3721.76,0.0,3721.76
2020-02-01,India,90002005,A1018150103,Retailer,3652.45,0.0,3652.45
2020-02-01,India,90002006,A1018150103,Retailer,0.0,1908.07,-1908.07
2020-02-01,India,90002012,A1018150103,Retailer,0.0,2951.87,-2951.87
2020-02-01,India,90002013,A1018150103,Retailer,4622.6,0.0,4622.6
2020-02-01,India,90002014,A1018150103,Retailer,1275.18,0.0,1275.18
2020-02-01,India,90002009,A1018150103,Retailer,5754.45,0.0,5754.45
2020-02-01,India,90002010,A1018150103,Retailer,3256.95,0.0,3256.95
2020-02-01,India,90002001,A1320150403,Retailer,6243.93,0.0,6243.93
2020-02-01,India,90002002,A1320150403,Retailer,4602.93,0.0,4602.93
2020-02-01,India,90002004,A1320150403,Retailer,4438.13,0.0,4438.13
2020-02-01,India,90002005,A1320150403,Retailer,6453.68,0.0,6453.68
2020-02-01,India,90002006,A1320150403,Retailer,3081.38,0.0,3081.38
2020-02-01,India,90002012,A1320150403,Retailer,0.0,2349.55,-2349.55
2020-02-01,India,90002013,A1320150403,Retailer,5960.99,0.0,5960.99
2020-02-01,India,90002014,A1320150403,Retailer,1259.86,0.0,1259.86
2020-02-01,India,90002009,A1320150403,Retailer,4982.88,0.0,4982.88
2020-02-01,India,90002010,A1320150403,Retailer,2474.65,0.0,2474.65
2020-02-01,India,90002010,A1219150303,Retailer,0.0,4502.54,-4502.54
2020-02-01,India,90002009,A1219150303,Retailer,9785.69,0.0,9785.69
2020-02-01,India,90002001,A1219150303,Retailer,2477.71,0.0,2477.71
2020-02-01,India,90002002,A1219150303,Retailer,6818.9,0.0,6818.9
2020-02-01,India,90002004,A1219150303,Retailer,1981.09,0.0,1981.09
2020-02-01,India,90002005,A1219150303,Retailer,7364.81,0.0,7364.81
2020-02-01,India,90002006,A1219150303,Retailer,7164.13,0.0,7164.13
2020-02-01,India,90002012,A1219150303,Retailer,6265.67,0.0,6265.67
2020-02-01,India,90002013,A1219150303,Retailer,4055.06,0.0,4055.06
2020-02-01,India,90002014,A1219150303,Retailer,2053.28,0.0,2053.28
2020-02-01,India,90002010,A1119150203,Retailer,5946.1,0.0,5946.1
2020-02-01,India,90002009,A1119150203,Retailer,3550.41,0.0,3550.41
2020-02-01,India,90002001,A1119150203,Retailer,4425.74,0.0,4425.74
2020-02-01,India,90002002,A1119150203,Retailer,914.23,0.0,914.23
2020-02-01,India,90002004,A1119150203,Retailer,2474.34,0.0,2474.34
2020-02-01,India,90002005,A1119150203,Retailer,5423.27,0.0,5423.27
2020-02-01,India,90002006,A1119150203,Retailer,2501.56,0.0,2501.56
2020-02-01,India,90002012,A1119150203,Retailer,3983.32,0.0,3983.32
2020-02-01,India,90002013,A1119150203,Retailer,6422.47,0.0,6422.47
2020-02-01,India,90002014,A1119150203,Retailer,2816.33,0.0,2816.33
2020-02-01,India,90002001,A1420150501,Retailer,7361.28,0.0,7361.28
2020-02-01,India,90002002,A1420150501,Retailer,2966.78,0.0,2966.78
2020-02-01,India,90002004,A1420150501,Retailer,0.0,3220.2,-3220.2
2020-02-01,India,90002005,A1420150501,Retailer,2954.39,0.0,2954.39
2020-02-01,India,90002006,A1420150501,Retailer,1993.3,0.0,1993.3
2020-02-01,India,90002012,A1420150501,Retailer,6507.58,0.0,6507.58
2020-02-01,India,90002013,A1420150501,Retailer,1691.34,0.0,1691.34
2020-02-01,India,90002014,A1420150501,Retailer,4562.93,0.0,4562.93
2020-02-01,India,90002009,A1420150501,Retailer,7766.54,0.0,7766.54
2020-02-01,India,90002010,A1420150501,Retailer,2976.32,0.0,2976.32
2020-02-01,India,90002001,A1319150401,Retailer,6009.66,0.0,6009.66
2020-02-01,India,90002002,A1319150401,Retailer,4904.85,0.0,4904.85
2020-02-01,India,90002004,A1319150401,Retailer,6926.68,0.0,6926.68
2020-02-01,India,90002005,A1319150401,Retailer,6856.98,0.0,6856.98
2020-02-01,India,90002006,A1319150401,Retailer,1077.74,0.0,1077.74
2020-02-01,India,90002012,A1319150401,Retailer,4270.83,0.0,4270.83
2020-02-01,India,90002013,A1319150401,Retailer,1372.74,0.0,1372.74
2020-02-01,India,90002014,A1319150401,Retailer,1533.94,0.0,1533.94
2020-02-01,India,90002009,A1319150401,Retailer,2398.43,0.0,2398.43
2020-02-01,India,90002010,A1319150401,Retailer,4973.56,0.0,4973.56
2020-02-01,India,90002001,A1018150101,Retailer,0.0,5330.9,-5330.9
2020-02-01,India,90002002,A1018150101,Retailer,0.0,1510.93,-1510.93
2020-02-01,India,90002004,A1018150101,Retailer,0.0,5525.83,-5525.83
2020-02-01,India,90002005,A1018150101,Retailer,5631.43,0.0,5631.43
2020-02-01,India,90002006,A1018150101,Retailer,0.0,2458.23,-2458.23
2020-02-01,India,90002012,A1018150101,Retailer,3324.29,0.0,3324.29
2020-02-01,India,90002013,A1018150101,Retailer,3432.64,0.0,3432.64
2020-02-01,India,90002014,A1018150101,Retailer,2086.08,0.0,2086.08
2020-02-01,India,90002009,A1018150101,Retailer,1336.56,0.0,1336.56
2020-02-01,India,90002010,A1018150101,Retailer,2792.8,0.0,2792.8
2020-02-01,India,90002010,A1118150201,Retailer,2647.08,0.0,2647.08
2020-02-01,India,90002009,A1118150201,Retailer,0.0,5612.04,-5612.04
2020-02-01,India,90002001,A1118150201,Retailer,1998.09,0.0,1998.09
2020-02-01,India,90002002,A1118150201,Retailer,5299.97,0.0,5299.97
2020-02-01,India,90002004,A1118150201,Retailer,6236.56,0.0,6236.56
2020-02-01,India,90002005,A1118150201,Retailer,5425.7,0.0,5425.7
2020-02-01,India,90002006,A1118150201,Retailer,6047.29,0.0,6047.29
2020-02-01,India,90002012,A1118150201,Retailer,828.74,0.0,828.74
2020-02-01,India,90002013,A1118150201,Retailer,2031.89,0.0,2031.89
2020-02-01,India,90002014,A1118150201,Retailer,2241.42,0.0,2241.42
2020-02-01,India,90002010,A1219150301,Retailer,5176.42,0.0,5176.42
2020-02-01,India,90002009,A1219150301,Retailer,7166.2,0.0,7166.2
2020-02-01,India,90002001,A1219150301,Retailer,5297.46,0.0,5297.46
2020-02-01,India,90002002,A1219150301,Retailer,2963.13,0.0,2963.13
2020-02-01,India,90002004,A1219150301,Retailer,0.0,6787.41,-6787.41
2020-02-01,India,90002005,A1219150301,Retailer,999.39,0.0,999.39
2020-02-01,India,90002006,A1219150301,Retailer,6327.22,0.0,6327.22
2020-02-01,India,90002012,A1219150301,Retailer,0.0,2546.18,-2546.18
2020-02-01,India,90002013,A1219150301,Retailer,0.0,3271.38,-3271.38
2020-02-01,India,90002014,A1219150301,Retailer,2501.0,0.0,2501.0
2020-02-01,India,70002017,A1320150402,Direct,9201.06,0.0,9201.06
2020-02-01,India,70002017,A1018150102,Direct,4310.98,0.0,4310.98
2020-02-01,India,70002017,A1219150302,Direct,8168.42,0.0,8168.42
2020-02-01,India,70002017,A1118150202,Direct,2352.83,0.0,2352.83
2020-02-01,India,70002017,A1320150403,Direct,5732.91,0.0,5732.91
2020-02-01,India,70002017,A1018150103,Direct,5879.4,0.0,5879.4
2020-02-01,India,70002017,A1219150303,Direct,3532.22,0.0,3532.22
2020-02-01,India,70002017,A1119150203,Direct,3420.57,0.0,3420.57
2020-02-01,India,70002017,A1319150401,Direct,0.0,5563.25,-5563.25
2020-02-01,India,70002017,A1420150501,Direct,6119.09,0.0,6119.09
2020-02-01,India,70002017,A1018150101,Direct,6196.69,0.0,6196.69
2020-02-01,India,70002017,A1118150201,Direct,883.11,0.0,883.11
2020-02-01,India,70002017,A1219150301,Direct,4173.71,0.0,4173.71
2020-02-01,India,70002018,A1320150402,Direct,6271.21,0.0,6271.21
2020-02-01,India,70002018,A1018150102,Direct,5596.45,0.0,5596.45
2020-02-01,India,70002018,A1219150302,Direct,2293.11,0.0,2293.11
2020-02-01,India,70002018,A1118150202,Direct,1428.63,0.0,1428.63
2020-02-01,India,70002018,A1018150103,Direct,2110.79,0.0,2110.79
2020-02-01,India,70002018,A1320150403,Direct,5769.27,0.0,5769.27
2020-02-01,India,70002018,A1219150303,Direct,6706.42,0.0,6706.42
2020-02-01,India,70002018,A1119150203,Direct,0.0,1721.7,-1721.7
2020-02-01,India,70002018,A1420150501,Direct,7345.0,0.0,7345.0
2020-02-01,India,70002018,A1319150401,Direct,0.0,1478.63,-1478.63
2020-02-01,India,70002018,A1018150101,Direct,1216.1,0.0,1216.1
2020-02-01,India,70002018,A1219150301,Direct,4122.78,0.0,4122.78
2020-02-01,India,70002018,A1118150201,Direct,3749.78,0.0,3749.78
2020-03-01,India,90002008,A1320150402,Retailer,735.64,0.0,735.64
2020-03-01,India,90002016,A1320150402,Retailer,2134.66,0.0,2134.66
2020-03-01,India,90002008,A1018150102,Retailer,2368.84,0.0,2368.84
2020-03-01,India,90002016,A1018150102,Retailer,0.0,325.49,-325.49
2020-03-01,India,90002008,A1219150302,Retailer,2486.59,0.0,2486.59
2020-03-01,India,90002016,A1219150302,Retailer,1873.18,0.0,1873.18
2020-03-01,India,90002008,A1118150202,Retailer,849.08,0.0,849.08
2020-03-01,India,90002016,A1118150202,Retailer,1221.43,0.0,1221.43
2020-03-01,India,90002008,A1018150103,Retailer,447.8,0.0,447.8
2020-03-01,India,90002016,A1018150103,Retailer,643.91,0.0,643.91
2020-03-01,India,90002008,A1320150403,Retailer,0.0,462.46,-462.46
2020-03-01,India,90002016,A1320150403,Retailer,0.0,770.7,-770.7
2020-03-01,India,90002008,A1219150303,Retailer,2155.75,0.0,2155.75
2020-03-01,India,90002016,A1219150303,Retailer,384.82,0.0,384.82
2020-03-01,India,90002008,A1119150203,Retailer,1709.16,0.0,1709.16
2020-03-01,India,90002016,A1119150203,Retailer,836.25,0.0,836.25
2020-03-01,India,90002008,A1319150401,Retailer,1917.24,0.0,1917.24
2020-03-01,India,90002016,A1319150401,Retailer,1166.41,0.0,1166.41
2020-03-01,India,90002008,A1420150501,Retailer,2791.62,0.0,2791.62
2020-03-01,India,90002016,A1420150501,Retailer,386.04,0.0,386.04
2020-03-01,India,90002008,A1018150101,Retailer,377.51,0.0,377.51
2020-03-01,India,90002016,A1018150101,Retailer,417.03,0.0,417.03
2020-03-01,India,90002008,A1219150301,Retailer,2889.32,0.0,2889.32
2020-03-01,India,90002016,A1219150301,Retailer,458.29,0.0,458.29
2020-03-01,India,90002008,A1118150201,Retailer,2195.67,0.0,2195.67
2020-03-01,India,90002016,A1118150201,Retailer,284.17,0.0,284.17
2020-03-01,India,90002001,A1320150402,Retailer,0.0,711.44,-711.44
2020-03-01,India,90002003,A1320150402,Retailer,586.25,0.0,586.25
2020-03-01,India,90002004,A1320150402,Retailer,756.43,0.0,756.43
2020-03-01,India,90002007,A1320150402,Retailer,346.96,0.0,346.96
2020-03-01,India,90002012,A1320150402,Retailer,690.78,0.0,690.78
2020-03-01,India,90002013,A1320150402,Retailer,725.18,0.0,725.18
2020-03-01,India,90002009,A1320150402,Retailer,1330.89,0.0,1330.89
2020-03-01,India,90002011,A1320150402,Retailer,213.39,0.0,213.39
2020-03-01,India,90002015,A1320150402,Retailer,161.54,0.0,161.54
2020-03-01,India,90002005,A1320150402,Retailer,67.16,0.0,67.16
2020-03-01,India,90002001,A1018150102,Retailer,330.77,0.0,330.77
2020-03-01,India,90002005,A1018150102,Retailer,251.02,0.0,251.02
2020-03-01,India,90002007,A1018150102,Retailer,305.75,0.0,305.75
2020-03-01,India,90002012,A1018150102,Retailer,331.52,0.0,331.52
2020-03-01,India,90002013,A1018150102,Retailer,235.3,0.0,235.3
2020-03-01,India,90002015,A1018150102,Retailer,241.46,0.0,241.46
2020-03-01,India,90002009,A1018150102,Retailer,554.82,0.0,554.82
2020-03-01,India,90002004,A1018150102,Retailer,152.99,0.0,152.99
2020-03-01,India,90002011,A1018150102,Retailer,0.0,229.31,-229.31
2020-03-01,India,90002003,A1018150102,Retailer,102.8,0.0,102.8
2020-03-01,India,90002009,A1219150302,Retailer,1943.27,0.0,1943.27
2020-03-01,India,90002003,A1219150302,Retailer,639.41,0.0,639.41
2020-03-01,India,90002005,A1219150302,Retailer,395.55,0.0,395.55
2020-03-01,India,90002007,A1219150302,Retailer,231.22,0.0,231.22
2020-03-01,India,90002012,A1219150302,Retailer,0.0,228.15,-228.15
2020-03-01,India,90002013,A1219150302,Retailer,499.29,0.0,499.29
2020-03-01,India,90002015,A1219150302,Retailer,659.03,0.0,659.03
2020-03-01,India,90002001,A1219150302,Retailer,135.9,0.0,135.9
2020-03-01,India,90002004,A1219150302,Retailer,114.84,0.0,114.84
2020-03-01,India,90002011,A1219150302,Retailer,0.0,119.61,-119.61
2020-03-01,India,90002009,A1118150202,Retailer,1178.73,0.0,1178.73
2020-03-01,India,90002001,A1118150202,Retailer,0.0,311.91,-311.91
2020-03-01,India,90002003,A1118150202,Retailer,0.0,214.07,-214.07
2020-03-01,India,90002004,A1118150202,Retailer,669.8,0.0,669.8
2020-03-01,India,90002011,A1118150202,Retailer,283.75,0.0,283.75
2020-03-01,India,90002012,A1118150202,Retailer,0.0,353.98,-353.98
2020-03-01,India,90002013,A1118150202,Retailer,642.32,0.0,642.32
2020-03-01,India,90002015,A1118150202,Retailer,127.14,0.0,127.14
2020-03-01,India,90002005,A1118150202,Retailer,157.91,0.0,157.91
2020-03-01,India,90002007,A1118150202,Retailer,61.38,0.0,61.38
2020-03-01,India,90002001,A1018150103,Retailer,668.75,0.0,668.75
2020-03-01,India,90002004,A1018150103,Retailer,449.49,0.0,449.49
2020-03-01,India,90002005,A1018150103,Retailer,243.88,0.0,243.88
2020-03-01,India,90002007,A1018150103,Retailer,289.84,0.0,289.84
2020-03-01,India,90002011,A1018150103,Retailer,469.46,0.0,469.46
2020-03-01,India,90002012,A1018150103,Retailer,0.0,262.03,-262.03
2020-03-01,India,90002013,A1018150103,Retailer,500.69,0.0,500.69
2020-03-01,India,90002015,A1018150103,Retailer,307.75,0.0,307.75
2020-03-01,India,90002009,A1018150103,Retailer,1208.75,0.0,1208.75
2020-03-01,India,90002003,A1018150103,Retailer,110.3,0.0,110.3
2020-03-01,India,90002001,A1320150403,Retailer,290.41,0.0,290.41
2020-03-01,India,90002003,A1320150403,Retailer,525.28,0.0,525.28
2020-03-01,India,90002007,A1320150403,Retailer,0.0,373.01,-373.01
2020-03-01,India,90002011,A1320150403,Retailer,719.91,0.0,719.91
2020-03-01,India,90002012,A1320150403,Retailer,537.6,0.0,537.6
2020-03-01,India,90002013,A1320150403,Retailer,315.61,0.0,315.61
2020-03-01,India,90002015,A1320150403,Retailer,627.67,0.0,627.67
2020-03-01,India,90002009,A1320150403,Retailer,1972.02,0.0,1972.02
2020-03-01,India,90002004,A1320150403,Retailer,125.39,0.0,125.39
2020-03-01,India,90002005,A1320150403,Retailer,0.0,124.23,-124.23
2020-03-01,India,90002009,A1219150303,Retailer,451.68,0.0,451.68
2020-03-01,India,90002001,A1219150303,Retailer,299.66,0.0,299.66
2020-03-01,India,90002005,A1219150303,Retailer,257.56,0.0,257.56
2020-03-01,India,90002012,A1219150303,Retailer,0.0,257.07,-257.07
2020-03-01,India,90002004,A1219150303,Retailer,0.0,475.78,-475.78
2020-03-01,India,90002007,A1219150303,Retailer,669.74,0.0,669.74
2020-03-01,India,90002013,A1219150303,Retailer,393.59,0.0,393.59
2020-03-01,India,90002003,A1219150303,Retailer,128.49,0.0,128.49
2020-03-01,India,90002011,A1219150303,Retailer,136.94,0.0,136.94
2020-03-01,India,90002015,A1219150303,Retailer,126.31,0.0,126.31
2020-03-01,India,90002009,A1119150203,Retailer,731.83,0.0,731.83
2020-03-01,India,90002003,A1119150203,Retailer,0.0,421.12,-421.12
2020-03-01,India,90002005,A1119150203,Retailer,314.61,0.0,314.61
2020-03-01,India,90002007,A1119150203,Retailer,578.76,0.0,578.76
2020-03-01,India,90002011,A1119150203,Retailer,355.68,0.0,355.68
2020-03-01,India,90002012,A1119150203,Retailer,0.0,617.43,-617.43
2020-03-01,India,90002013,A1119150203,Retailer,384.46,0.0,384.46
2020-03-01,India,90002015,A1119150203,Retailer,419.28,0.0,419.28
2020-03-01,India,90002001,A1119150203,Retailer,0.0,109.86,-109.86
2020-03-01,India,90002004,A1119150203,Retailer,113.86,0.0,113.86
2020-03-01,India,90002001,A1420150501,Retailer,340.42,0.0,340.42
2020-03-01,India,90002003,A1420150501,Retailer,0.0,509.39,-509.39
2020-03-01,India,90002004,A1420150501,Retailer,0.0,287.71,-287.71
2020-03-01,India,90002007,A1420150501,Retailer,421.06,0.0,421.06
2020-03-01,India,90002013,A1420150501,Retailer,435.06,0.0,435.06
2020-03-01,India,90002015,A1420150501,Retailer,525.4,0.0,525.4
2020-03-01,India,90002009,A1420150501,Retailer,1107.77,0.0,1107.77
2020-03-01,India,90002011,A1420150501,Retailer,0.0,198.87,-198.87
2020-03-01,India,90002005,A1420150501,Retailer,126.92,0.0,126.92
2020-03-01,India,90002012,A1420150501,Retailer,141.43,0.0,141.43
2020-03-01,India,90002001,A1319150401,Retailer,858.17,0.0,858.17
2020-03-01,India,90002003,A1319150401,Retailer,392.11,0.0,392.11
2020-03-01,India,90002005,A1319150401,Retailer,612.28,0.0,612.28
2020-03-01,India,90002007,A1319150401,Retailer,349.72,0.0,349.72
2020-03-01,India,90002011,A1319150401,Retailer,495.47,0.0,495.47
2020-03-01,India,90002012,A1319150401,Retailer,0.0,363.83,-363.83
2020-03-01,India,90002013,A1319150401,Retailer,389.97,0.0,389.97
2020-03-01,India,90002015,A1319150401,Retailer,416.61,0.0,416.61
2020-03-01,India,90002009,A1319150401,Retailer,2306.99,0.0,2306.99
2020-03-01,India,90002004,A1319150401,Retailer,279.1,0.0,279.1
2020-03-01,India,90002003,A1018150101,Retailer,490.16,0.0,490.16
2020-03-01,India,90002004,A1018150101,Retailer,242.65,0.0,242.65
2020-03-01,India,90002005,A1018150101,Retailer,242.39,0.0,242.39
2020-03-01,India,90002013,A1018150101,Retailer,256.08,0.0,256.08
2020-03-01,India,90002015,A1018150101,Retailer,0.0,240.27,-240.27
2020-03-01,India,90002009,A1018150101,Retailer,638.21,0.0,638.21
2020-03-01,India,90002011,A1018150101,Retailer,178.22,0.0,178.22
2020-03-01,India,90002012,A1018150101,Retailer,144.64,0.0,144.64
2020-03-01,India,90002001,A1018150101,Retailer,105.16,0.0,105.16
2020-03-01,India,90002007,A1018150101,Retailer,100.25,0.0,100.25
2020-03-01,India,90002009,A1118150201,Retailer,603.62,0.0,603.62
2020-03-01,India,90002001,A1118150201,Retailer,442.76,0.0,442.76
2020-03-01,India,90002003,A1118150201,Retailer,0.0,498.04,-498.04
2020-03-01,India,90002004,A1118150201,Retailer,321.62,0.0,321.62
2020-03-01,India,90002005,A1118150201,Retailer,436.91,0.0,436.91
2020-03-01,India,90002007,A1118150201,Retailer,0.0,514.63,-514.63
2020-03-01,India,90002011,A1118150201,Retailer,330.9,0.0,330.9
2020-03-01,India,90002012,A1118150201,Retailer,307.41,0.0,307.41
2020-03-01,India,90002013,A1118150201,Retailer,551.74,0.0,551.74
2020-03-01,India,90002015,A1118150201,Retailer,0.0,176.72,-176.72
2020-03-01,India,90002009,A1219150301,Retailer,458.47,0.0,458.47
2020-03-01,India,90002001,A1219150301,Retailer,0.0,327.16,-327.16
2020-03-01,India,90002003,A1219150301,Retailer,0.0,636.86,-636.86
2020-03-01,India,90002004,A1219150301,Retailer,588.66,0.0,588.66
2020-03-01,India,90002007,A1219150301,Retailer,243.89,0.0,243.89
2020-03-01,India,90002011,A1219150301,Retailer,565.53,0.0,565.53
2020-03-01,India,90002012,A1219150301,Retailer,311.11,0.0,311.11
2020-03-01,India,90002013,A1219150301,Retailer,514.66,0.0,514.66
2020-03-01,India,90002005,A1219150301,Retailer,115.17,0.0,115.17
2020-03-01,India,90002015,A1219150301,Retailer,0.0,59.99,-59.99
2020-03-01,India,70002017,A1320150402,Direct,894.96,0.0,894.96
2020-03-01,India,70002017,A1018150102,Direct,0.0,543.12,-543.12
2020-03-01,India,70002017,A1219150302,Direct,921.9,0.0,921.9
2020-03-01,India,70002017,A1118150202,Direct,264.82,0.0,264.82
2020-03-01,India,70002017,A1320150403,Direct,0.0,431.32,-431.32
2020-03-01,India,70002017,A1018150103,Direct,205.16,0.0,205.16
2020-03-01,India,70002017,A1219150303,Direct,554.24,0.0,554.24
2020-03-01,India,70002017,A1119150203,Direct,0.0,697.1,-697.1
2020-03-01,India,70002017,A1319150401,Direct,160.78,0.0,160.78
2020-03-01,India,70002017,A1420150501,Direct,170.44,0.0,170.44
2020-03-01,India,70002017,A1018150101,Direct,229.23,0.0,229.23
2020-03-01,India,70002017,A1118150201,Direct,571.06,0.0,571.06
2020-03-01,India,70002017,A1219150301,Direct,608.84,0.0,608.84
