date,market,customer_code,product_code,channel,gross_sales_amount,return_sales_amount,signed_sales_amount
2019-09-01,Portugal,90017050,A7119160103,Retailer,1542.46,0.0,1542.46
2019-09-01,Portugal,90017051,A7119160103,Retailer,0.0,319.82,-319.82
2019-09-01,Portugal,90017053,A7119160103,Retailer,1317.79,0.0,1317.79
2019-09-01,Portugal,90017054,A7119160103,Retailer,426.74,0.0,426.74
2019-09-01,Portugal,90017055,A7119160103,Retailer,1240.32,0.0,1240.32
2019-09-01,Portugal,90017057,A7119160103,Retailer,297.85,0.0,297.85
2019-09-01,Portugal,90017049,A7119160102,Retailer,323.39,0.0,323.39
2019-09-01,Portugal,90017050,A7119160102,Retailer,0.0,1206.32,-1206.32
2019-09-01,Portugal,90017051,A7119160102,Retailer,0.0,266.05,-266.05
2019-09-01,Portugal,90017053,A7119160102,Retailer,1267.61,0.0,1267.61
2019-09-01,Portugal,90017054,A7119160102,Retailer,238.04,0.0,238.04
2019-09-01,Portugal,90017055,A7119160102,Retailer,0.0,230.17,-230.17
2019-09-01,Portugal,90017057,A7119160102,Retailer,192.12,0.0,192.12
2019-09-01,Portugal,90017049,A7118160101,Retailer,442.34,0.0,442.34
2019-09-01,Portugal,90017050,A7118160101,Retailer,999.39,0.0,999.39
2019-09-01,Portugal,90017051,A7118160101,Retailer,855.83,0.0,855.83
2019-09-01,Portugal,90017053,A7118160101,Retailer,700.75,0.0,700.75
2019-09-01,Portugal,90017054,A7118160101,Retailer,981.52,0.0,981.52
2019-09-01,Portugal,90017055,A7118160101,Retailer,256.45,0.0,256.45
2019-09-01,Portugal,90017057,A7118160101,Retailer,889.98,0.0,889.98
2019-09-01,Portugal,90017049,A7220160203,Retailer,623.45,0.0,623.45
2019-09-01,Portugal,90017050,A7220160203,Retailer,1256.85,0.0,1256.85
2019-09-01,Portugal,90017051,A7220160203,Retailer,0.0,344.1,-344.1
2019-09-01,Portugal,90017053,A7220160203,Retailer,0.0,523.28,-523.28
2019-09-01,Portugal,90017054,A7220160203,Retailer,1417.6,0.0,1417.6
2019-09-01,Portugal,90017055,A7220160203,Retailer,2093.96,0.0,2093.96
2019-09-01,Portugal,90017057,A7220160203,Retailer,1726.04,0.0,1726.04
2019-09-01,Portugal,90017049,A7220160202,Retailer,1011.41,0.0,1011.41
2019-09-01,Portugal,90017050,A7220160202,Retailer,639.08,0.0,639.08
2019-09-01,Portugal,90017051,A7220160202,Retailer,354.86,0.0,354.86
2019-09-01,Portugal,90017053,A7220160202,Retailer,0.0,1829.09,-1829.09
2019-09-01,Portugal,90017054,A7220160202,Retailer,1367.9,0.0,1367.9
2019-09-01,Portugal,90017055,A7220160202,Retailer,0.0,1256.18,-1256.18
2019-09-01,Portugal,90017057,A7220160202,Retailer,0.0,589.92,-589.92
2019-09-01,Portugal,90017049,A7219160201,Retailer,1119.02,0.0,1119.02
2019-09-01,Portugal,90017050,A7219160201,Retailer,1089.26,0.0,1089.26
2019-09-01,Portugal,90017051,A7219160201,Retailer,176.05,0.0,176.05
2019-09-01,Portugal,90017053,A7219160201,Retailer,244.47,0.0,244.47
2019-09-01,Portugal,90017054,A7219160201,Retailer,0.0,1057.69,-1057.69
2019-09-01,Portugal,90017055,A7219160201,Retailer,632.66,0.0,632.66
2019-09-01,Portugal,90017057,A7219160201,Retailer,666.66,0.0,666.66
