date,market,customer_code,product_code,channel,gross_sales_amount,return_sales_amount,signed_sales_amount
2020-02-01,Germany,90012041,A2219150206,Retailer,557.43,0.0,557.43
2020-02-01,Germany,90012041,A0519150208,Retailer,68.59,0.0,68.59
2020-02-01,Germany,90012041,A0519150207,Retailer,53.61,0.0,53.61
2020-02-01,Germany,90012041,A0519150202,Retailer,0.0,155.91,-155.91
2020-02-01,Germany,90012041,A0519150201,Retailer,133.82,0.0,133.82
2020-02-01,Germany,90012041,A0519150203,Retailer,87.13,0.0,87.13
2020-02-01,Germany,90012041,A0519150205,Retailer,0.0,41.5,-41.5
2020-02-01,Germany,90012041,A0418150105,Retailer,55.82,0.0,55.82
2020-02-01,Germany,90012041,A0418150103,Retailer,0.0,118.53,-118.53
2020-02-01,Germany,90012041,A0418150101,Retailer,120.01,0.0,120.01
2020-02-01,Germany,90012041,A0418150102,Retailer,123.65,0.0,123.65
2020-02-01,Germany,90012041,A0418150107,Retailer,48.8,0.0,48.8
2020-02-01,Germany,90012041,A0418150108,Retailer,197.02,0.0,197.02
2020-02-01,Germany,90012041,A0619150301,Retailer,60.61,0.0,60.61
2020-02-01,Germany,90012041,A0619150302,Retailer,0.0,301.09,-301.09
2020-02-01,Germany,90012041,A0621150308,Retailer,405.72,0.0,405.72
2020-02-01,Germany,90012041,A0620150305,Retailer,102.65,0.0,102.65
2020-02-01,Germany,90012041,A0621150307,Retailer,167.59,0.0,167.59
2020-02-01,Germany,90012041,A0620150303,Retailer,0.0,368.27,-368.27
2020-02-01,Germany,90012041,A0721150401,Retailer,304.12,0.0,304.12
2020-02-01,Germany,90012041,A0118150104,Retailer,0.0,80.67,-80.67
2020-02-01,Germany,90012041,A3819150203,Retailer,8.47,0.0,8.47
2020-02-01,Germany,90012041,A3920150303,Retailer,11.7,0.0,11.7
2020-02-01,Germany,90012041,A1618150103,Retailer,19.19,0.0,19.19
2020-02-01,Germany,90012041,A1819150303,Retailer,100.82,0.0,100.82
2020-02-01,Germany,90012041,A1718150203,Retailer,0.0,11.49,-11.49
2020-02-01,Germany,90012041,A0219150202,Retailer,222.7,0.0,222.7
2020-02-01,Germany,90012041,A0118150102,Retailer,270.9,0.0,270.9
2020-02-01,Germany,90012041,A1320150402,Retailer,1218.06,0.0,1218.06
2020-02-01,Germany,90012041,A1018150102,Retailer,559.89,0.0,559.89
2020-02-01,Germany,90012041,A1219150302,Retailer,555.24,0.0,555.24
2020-02-01,Germany,90012041,A1118150202,Retailer,1539.49,0.0,1539.49
2020-02-01,Germany,90012041,A3920150305,Retailer,13.05,0.0,13.05
2020-02-01,Germany,90012041,A3819150205,Retailer,10.05,0.0,10.05
2020-02-01,Germany,90012041,A3718150105,Retailer,9.14,0.0,9.14
2020-02-01,Germany,90012041,A0220150203,Retailer,114.7,0.0,114.7
2020-02-01,Germany,90012041,A0118150103,Retailer,295.77,0.0,295.77
2020-02-01,Germany,90012041,A1819150304,Retailer,29.98,0.0,29.98
2020-02-01,Germany,90012041,A1618150104,Retailer,0.0,21.25,-21.25
2020-02-01,Germany,90012041,A1718150204,Retailer,60.61,0.0,60.61
2020-02-01,Germany,90012041,A1018150103,Retailer,961.61,0.0,961.61
2020-02-01,Germany,90012041,A1320150403,Retailer,463.01,0.0,463.01
2020-02-01,Germany,90012041,A1219150303,Retailer,1109.75,0.0,1109.75
2020-02-01,Germany,90012041,A1119150203,Retailer,1224.18,0.0,1224.18
2020-02-01,Germany,90012041,A1718150201,Retailer,20.3,0.0,20.3
2020-02-01,Germany,90012041,A1819150301,Retailer,0.0,13.65,-13.65
2020-02-01,Germany,90012041,A1618150101,Retailer,52.77,0.0,52.77
2020-02-01,Germany,90012041,A4020150401,Retailer,11.93,0.0,11.93
2020-02-01,Germany,90012041,A3920150301,Retailer,0.0,9.46,-9.46
2020-02-01,Germany,90012041,A0219150201,Retailer,0.0,242.04,-242.04
2020-02-01,Germany,90012041,A0118150101,Retailer,145.04,0.0,145.04
2020-02-01,Germany,90012041,A0320150301,Retailer,200.62,0.0,200.62
2020-02-01,Germany,90012041,A1319150401,Retailer,1186.96,0.0,1186.96
2020-02-01,Germany,90012041,A1420150501,Retailer,1639.31,0.0,1639.31
2020-02-01,Germany,90012041,A1018150101,Retailer,403.88,0.0,403.88
2020-02-01,Germany,90012041,A1219150301,Retailer,369.57,0.0,369.57
2020-02-01,Germany,90012041,A1118150201,Retailer,653.73,0.0,653.73
2020-02-01,Germany,90012041,A4319110305,Retailer,483.77,0.0,483.77
2020-02-01,Germany,90012041,A4118110107,Retailer,282.32,0.0,282.32
2020-02-01,Germany,90012041,A4118110105,Retailer,254.48,0.0,254.48
2020-02-01,Germany,90012041,A4419110401,Retailer,412.4,0.0,412.4
2020-02-01,Germany,90012041,A4419110404,Retailer,0.0,400.06,-400.06
2020-02-01,Germany,90012041,A4419110407,Retailer,415.47,0.0,415.47
2020-02-01,Germany,90012041,A4519110502,Retailer,455.01,0.0,455.01
2020-02-01,Germany,90012041,A4218110207,Retailer,326.35,0.0,326.35
2020-02-01,Germany,90012041,A4218110208,Retailer,351.89,0.0,351.89
2020-02-01,Germany,90012041,A4218110202,Retailer,0.0,330.06,-330.06
2020-02-01,Germany,90012041,A4218110205,Retailer,387.32,0.0,387.32
2020-02-01,Germany,90012041,A4218110204,Retailer,341.65,0.0,341.65
2020-02-01,Germany,90012041,A4218110201,Retailer,192.72,0.0,192.72
2020-02-01,Germany,90012041,A4218110206,Retailer,221.16,0.0,221.16
2020-02-01,Germany,90012041,A4419110402,Retailer,251.51,0.0,251.51
2020-02-01,Germany,90012041,A4419110406,Retailer,265.95,0.0,265.95
2020-02-01,Germany,90012041,A4419110408,Retailer,301.6,0.0,301.6
2020-02-01,Germany,90012041,A4118110102,Retailer,166.75,0.0,166.75
2020-02-01,Germany,90012041,A4118110104,Retailer,183.54,0.0,183.54
2020-02-01,Germany,90012041,A4118110106,Retailer,0.0,169.3,-169.3
2020-02-01,Germany,90012041,A4319110306,Retailer,252.75,0.0,252.75
2020-02-01,Germany,90012041,A4319110304,Retailer,0.0,249.95,-249.95
2020-02-01,Germany,90012041,A4519110501,Retailer,297.75,0.0,297.75
2020-02-01,Germany,90012041,A4520110504,Retailer,0.0,312.72,-312.72
2020-02-01,Germany,90012041,A6720160103,Retailer,323.21,0.0,323.21
2020-02-01,Germany,90012041,A6818160201,Retailer,0.0,85.23,-85.23
2020-02-01,Germany,90012041,A7119160103,Retailer,1057.19,0.0,1057.19
2020-02-01,Germany,90012041,A7119160102,Retailer,1275.48,0.0,1275.48
2020-02-01,Germany,90012041,A7118160101,Retailer,1827.27,0.0,1827.27
2020-02-01,Germany,90012041,A7220160202,Retailer,0.0,2079.04,-2079.04
2020-02-01,Germany,90012041,A7220160203,Retailer,0.0,2703.39,-2703.39
2020-02-01,Germany,90012041,A7219160201,Retailer,365.72,0.0,365.72
2020-02-01,Germany,90012041,A6419160301,Retailer,1058.76,0.0,1058.76
2020-02-01,Germany,90012041,A6419160302,Retailer,1333.03,0.0,1333.03
2020-02-01,Germany,90012041,A6419160303,Retailer,0.0,872.81,-872.81
2020-02-01,Germany,90012033,A6720160103,Retailer,245.07,0.0,245.07
2020-02-01,Germany,90012041,A6519160401,Retailer,1019.56,0.0,1019.56
2020-02-01,Germany,90012041,A6218160102,Retailer,576.81,0.0,576.81
2020-02-01,Germany,90012041,A6218160101,Retailer,152.33,0.0,152.33
2020-02-01,Germany,90012041,A6219160103,Retailer,1109.43,0.0,1109.43
2020-02-01,Germany,90012041,A6319160203,Retailer,1416.91,0.0,1416.91
2020-02-01,Germany,90012041,A6319160201,Retailer,326.06,0.0,326.06
2020-02-01,Germany,90012041,A6319160202,Retailer,1277.96,0.0,1277.96
2020-02-01,Germany,90012041,A4118110101,Retailer,73.97,0.0,73.97
2020-02-01,Germany,90012041,A4318110301,Retailer,130.76,0.0,130.76
2020-02-01,Germany,90012041,A4319110302,Retailer,110.87,0.0,110.87
2020-02-01,Germany,90012041,A4419110405,Retailer,144.31,0.0,144.31
2020-02-01,Germany,90012041,A5520110305,Retailer,261.52,0.0,261.52
2020-02-01,Germany,90012041,A5520110308,Retailer,273.6,0.0,273.6
2020-02-01,Germany,90012041,A5318110104,Retailer,266.45,0.0,266.45
2020-02-01,Germany,90012041,A5318110108,Retailer,0.0,292.99,-292.99
2020-02-01,Germany,90012041,A5621110407,Retailer,0.0,283.6,-283.6
2020-02-01,Germany,90012041,A5621110408,Retailer,0.0,287.74,-287.74
2020-02-01,Germany,90012041,A5621110405,Retailer,0.0,314.99,-314.99
2020-02-01,Germany,90012041,A5621110404,Retailer,260.26,0.0,260.26
2020-02-01,Germany,90012041,A5419110208,Retailer,305.46,0.0,305.46
2020-02-01,Germany,90012041,A5419110204,Retailer,293.69,0.0,293.69
2020-02-01,Germany,90012041,A5419110205,Retailer,282.43,0.0,282.43
2020-02-01,Germany,90012041,A5419110207,Retailer,295.06,0.0,295.06
2020-02-01,Germany,90012034,A6720160103,Retailer,300.8,0.0,300.8
2020-02-01,Germany,90012037,A6720160103,Retailer,106.43,0.0,106.43
2020-02-01,Germany,90012038,A6720160103,Retailer,195.44,0.0,195.44
2020-02-01,Germany,90012040,A6720160103,Retailer,229.68,0.0,229.68
2020-02-01,Germany,90012033,A6818160201,Retailer,0.0,169.82,-169.82
2020-02-01,Germany,90012034,A6818160201,Retailer,75.03,0.0,75.03
2020-02-01,Germany,90012037,A6818160201,Retailer,175.24,0.0,175.24
2020-02-01,Germany,90012038,A6818160201,Retailer,222.49,0.0,222.49
2020-02-01,Germany,90012040,A6818160201,Retailer,221.5,0.0,221.5
2020-02-01,Germany,90012033,A7119160103,Retailer,640.85,0.0,640.85
2020-02-01,Germany,90012034,A7119160103,Retailer,1218.6,0.0,1218.6
2020-02-01,Germany,90012037,A7119160103,Retailer,1779.03,0.0,1779.03
2020-02-01,Germany,90012038,A7119160103,Retailer,1041.64,0.0,1041.64
2020-02-01,Germany,90012040,A7119160103,Retailer,1724.6,0.0,1724.6
2020-02-01,Germany,90012033,A7119160102,Retailer,324.57,0.0,324.57
2020-02-01,Germany,90012034,A7119160102,Retailer,433.75,0.0,433.75
2020-02-01,Germany,90012037,A7119160102,Retailer,784.73,0.0,784.73
2020-02-01,Germany,90012038,A7119160102,Retailer,1372.6,0.0,1372.6
2020-02-01,Germany,90012040,A7119160102,Retailer,1011.08,0.0,1011.08
2020-02-01,Germany,90012033,A7118160101,Retailer,706.83,0.0,706.83
2020-02-01,Germany,90012034,A7118160101,Retailer,164.09,0.0,164.09
2020-02-01,Germany,90012037,A7118160101,Retailer,1003.94,0.0,1003.94
2020-02-01,Germany,90012038,A7118160101,Retailer,1013.13,0.0,1013.13
2020-02-01,Germany,90012040,A7118160101,Retailer,1240.24,0.0,1240.24
2020-02-01,Germany,90012033,A7220160203,Retailer,1582.62,0.0,1582.62
2020-02-01,Germany,90012034,A7220160203,Retailer,706.37,0.0,706.37
2020-02-01,Germany,90012037,A7220160203,Retailer,0.0,1448.15,-1448.15
2020-02-01,Germany,90012038,A7220160203,Retailer,0.0,1562.53,-1562.53
2020-02-01,Germany,90012040,A7220160203,Retailer,824.36,0.0,824.36
2020-02-01,Germany,90012033,A7220160202,Retailer,944.78,0.0,944.78
2020-02-01,Germany,90012034,A7220160202,Retailer,663.22,0.0,663.22
2020-02-01,Germany,90012037,A7220160202,Retailer,1007.34,0.0,1007.34
2020-02-01,Germany,90012038,A7220160202,Retailer,454.71,0.0,454.71
2020-02-01,Germany,90012040,A7220160202,Retailer,2393.7,0.0,2393.7
2020-02-01,Germany,90012033,A7219160201,Retailer,1472.62,0.0,1472.62
2020-02-01,Germany,90012034,A7219160201,Retailer,1817.32,0.0,1817.32
2020-02-01,Germany,90012037,A7219160201,Retailer,0.0,304.19,-304.19
2020-02-01,Germany,90012038,A7219160201,Retailer,0.0,883.72,-883.72
2020-02-01,Germany,90012040,A7219160201,Retailer,0.0,1144.42,-1144.42
2020-02-01,Germany,90012033,A6419160301,Retailer,505.46,0.0,505.46
2020-02-01,Germany,90012034,A6419160301,Retailer,169.35,0.0,169.35
2020-02-01,Germany,90012037,A6419160301,Retailer,481.48,0.0,481.48
2020-02-01,Germany,90012038,A6419160301,Retailer,951.12,0.0,951.12
2020-02-01,Germany,90012040,A6419160301,Retailer,672.7,0.0,672.7
2020-02-01,Germany,90012033,A6419160303,Retailer,0.0,461.36,-461.36
2020-02-01,Germany,90012034,A6419160303,Retailer,0.0,178.09,-178.09
2020-02-01,Germany,90012037,A6419160303,Retailer,1046.57,0.0,1046.57
2020-02-01,Germany,90012038,A6419160303,Retailer,1080.6,0.0,1080.6
2020-02-01,Germany,90012040,A6419160303,Retailer,0.0,538.58,-538.58
2020-02-01,Germany,90012033,A6419160302,Retailer,213.21,0.0,213.21
2020-02-01,Germany,90012034,A6419160302,Retailer,625.63,0.0,625.63
2020-02-01,Germany,90012037,A6419160302,Retailer,1083.77,0.0,1083.77
2020-02-01,Germany,90012038,A6419160302,Retailer,818.46,0.0,818.46
2020-02-01,Germany,90012040,A6419160302,Retailer,690.69,0.0,690.69
2020-02-01,Germany,90012033,A6519160401,Retailer,470.33,0.0,470.33
2020-02-01,Germany,90012034,A6519160401,Retailer,0.0,1096.16,-1096.16
2020-02-01,Germany,90012037,A6519160401,Retailer,792.07,0.0,792.07
2020-02-01,Germany,90012038,A6519160401,Retailer,868.67,0.0,868.67
2020-02-01,Germany,90012040,A6519160401,Retailer,821.81,0.0,821.81
2020-02-01,Germany,90012033,A6218160101,Retailer,882.07,0.0,882.07
2020-02-01,Germany,90012034,A6218160101,Retailer,864.58,0.0,864.58
2020-02-01,Germany,90012037,A6218160101,Retailer,137.38,0.0,137.38
2020-02-01,Germany,90012038,A6218160101,Retailer,194.27,0.0,194.27
2020-02-01,Germany,90012040,A6218160101,Retailer,0.0,684.27,-684.27
2020-02-01,Germany,90012033,A6218160102,Retailer,408.68,0.0,408.68
2020-02-01,Germany,90012034,A6218160102,Retailer,914.1,0.0,914.1
2020-02-01,Germany,90012037,A6218160102,Retailer,0.0,172.89,-172.89
2020-02-01,Germany,90012038,A6218160102,Retailer,132.65,0.0,132.65
2020-02-01,Germany,90012040,A6218160102,Retailer,0.0,538.69,-538.69
2020-02-01,Germany,90012033,A6219160103,Retailer,546.52,0.0,546.52
2020-02-01,Germany,90012034,A6219160103,Retailer,371.34,0.0,371.34
2020-02-01,Germany,90012037,A6219160103,Retailer,683.19,0.0,683.19
2020-02-01,Germany,90012038,A6219160103,Retailer,940.02,0.0,940.02
2020-02-01,Germany,90012040,A6219160103,Retailer,388.92,0.0,388.92
2020-02-01,Germany,90012033,A6319160203,Retailer,997.3,0.0,997.3
2020-02-01,Germany,90012034,A6319160203,Retailer,0.0,261.93,-261.93
2020-02-01,Germany,90012037,A6319160203,Retailer,647.44,0.0,647.44
2020-02-01,Germany,90012038,A6319160203,Retailer,1271.48,0.0,1271.48
2020-02-01,Germany,90012040,A6319160203,Retailer,440.38,0.0,440.38
2020-02-01,Germany,90012033,A6319160201,Retailer,741.16,0.0,741.16
2020-02-01,Germany,90012034,A6319160201,Retailer,809.01,0.0,809.01
2020-02-01,Germany,90012037,A6319160201,Retailer,0.0,386.14,-386.14
2020-02-01,Germany,90012038,A6319160201,Retailer,789.43,0.0,789.43
2020-02-01,Germany,90012040,A6319160201,Retailer,742.99,0.0,742.99
2020-02-01,Germany,90012033,A6319160202,Retailer,235.05,0.0,235.05
2020-02-01,Germany,90012034,A6319160202,Retailer,0.0,225.21,-225.21
2020-02-01,Germany,90012037,A6319160202,Retailer,954.5,0.0,954.5
2020-02-01,Germany,90012038,A6319160202,Retailer,613.86,0.0,613.86
2020-02-01,Germany,90012040,A6319160202,Retailer,483.78,0.0,483.78
2020-02-01,Germany,90012037,A4520110504,Retailer,584.86,0.0,584.86
2020-02-01,Germany,90012034,A4319110305,Retailer,455.25,0.0,455.25
2020-02-01,Germany,90012034,A4318110301,Retailer,419.79,0.0,419.79
2020-02-01,Germany,90012033,A4319110304,Retailer,0.0,430.38,-430.38
2020-02-01,Germany,90012034,A4319110304,Retailer,413.23,0.0,413.23
2020-02-01,Germany,90012040,A4319110304,Retailer,439.55,0.0,439.55
2020-02-01,Germany,90012038,A4419110408,Retailer,547.61,0.0,547.61
2020-02-01,Germany,90012037,A4419110404,Retailer,529.94,0.0,529.94
2020-02-01,Germany,90012040,A4419110404,Retailer,537.21,0.0,537.21
2020-02-01,Germany,90012037,A4419110406,Retailer,0.0,529.66,-529.66
2020-02-01,Germany,90012040,A4118110107,Retailer,336.31,0.0,336.31
2020-02-01,Germany,90012037,A4118110102,Retailer,0.0,307.59,-307.59
2020-02-01,Germany,90012037,A4118110105,Retailer,329.55,0.0,329.55
2020-02-01,Germany,90012034,A4118110106,Retailer,271.91,0.0,271.91
2020-02-01,Germany,90012040,A4118110106,Retailer,288.44,0.0,288.44
2020-02-01,Germany,90012033,A4218110202,Retailer,380.51,0.0,380.51
2020-02-01,Germany,90012037,A4218110202,Retailer,383.45,0.0,383.45
2020-02-01,Germany,90012040,A4218110202,Retailer,404.39,0.0,404.39
2020-02-01,Germany,90012034,A4218110208,Retailer,433.07,0.0,433.07
2020-02-01,Germany,90012037,A4218110208,Retailer,386.33,0.0,386.33
2020-02-01,Germany,90012040,A4218110208,Retailer,389.62,0.0,389.62
2020-02-01,Germany,90012034,A4218110207,Retailer,404.66,0.0,404.66
2020-02-01,Germany,90012037,A4218110207,Retailer,416.26,0.0,416.26
2020-02-01,Germany,90012040,A4218110207,Retailer,402.97,0.0,402.97
2020-02-01,Germany,90012037,A4218110204,Retailer,399.43,0.0,399.43
2020-02-01,Germany,90012040,A4218110204,Retailer,439.4,0.0,439.4
2020-02-01,Germany,90012033,A4218110201,Retailer,361.34,0.0,361.34
2020-02-01,Germany,90012040,A4218110201,Retailer,341.94,0.0,341.94
2020-02-01,Germany,90012034,A4218110205,Retailer,0.0,416.61,-416.61
2020-02-01,Germany,90012038,A4118110101,Retailer,218.96,0.0,218.96
2020-02-01,Germany,90012040,A4118110104,Retailer,263.93,0.0,263.93
2020-02-01,Germany,90012033,A4118110107,Retailer,241.9,0.0,241.9
2020-02-01,Germany,90012037,A4118110107,Retailer,228.87,0.0,228.87
2020-02-01,Germany,90012033,A4118110105,Retailer,0.0,224.52,-224.52
2020-02-01,Germany,90012034,A4118110105,Retailer,0.0,232.26,-232.26
2020-02-01,Germany,90012038,A4118110105,Retailer,246.87,0.0,246.87
2020-02-01,Germany,90012033,A4520110504,Retailer,0.0,428.94,-428.94
2020-02-01,Germany,90012038,A4520110504,Retailer,449.98,0.0,449.98
2020-02-01,Germany,90012037,A4519110501,Retailer,401.99,0.0,401.99
2020-02-01,Germany,90012040,A4519110501,Retailer,406.83,0.0,406.83
2020-02-01,Germany,90012037,A4319110304,Retailer,0.0,331.33,-331.33
2020-02-01,Germany,90012038,A4319110304,Retailer,364.0,0.0,364.0
2020-02-01,Germany,90012034,A4319110302,Retailer,303.27,0.0,303.27
2020-02-01,Germany,90012034,A4319110306,Retailer,311.88,0.0,311.88
2020-02-01,Germany,90012033,A4318110301,Retailer,330.14,0.0,330.14
2020-02-01,Germany,90012038,A4318110301,Retailer,380.4,0.0,380.4
2020-02-01,Germany,90012033,A4419110405,Retailer,378.65,0.0,378.65
2020-02-01,Germany,90012038,A4419110405,Retailer,457.91,0.0,457.91
2020-02-01,Germany,90012033,A4419110402,Retailer,350.32,0.0,350.32
2020-02-01,Germany,90012040,A4419110407,Retailer,403.35,0.0,403.35
2020-02-01,Germany,90012033,A4419110404,Retailer,394.83,0.0,394.83
2020-02-01,Germany,90012038,A4419110404,Retailer,425.7,0.0,425.7
2020-02-01,Germany,90012033,A4419110401,Retailer,325.62,0.0,325.62
2020-02-01,Germany,90012037,A4419110401,Retailer,379.32,0.0,379.32
2020-02-01,Germany,90012038,A4419110401,Retailer,0.0,388.21,-388.21
2020-02-01,Germany,90012033,A4419110406,Retailer,389.56,0.0,389.56
2020-02-01,Germany,90012038,A4419110406,Retailer,425.03,0.0,425.03
2020-02-01,Germany,90012033,A4419110408,Retailer,0.0,415.08,-415.08
2020-02-01,Germany,90012037,A4419110408,Retailer,418.53,0.0,418.53
2020-02-01,Germany,90012033,A4218110207,Retailer,301.95,0.0,301.95
2020-02-01,Germany,90012037,A4218110206,Retailer,303.76,0.0,303.76
2020-02-01,Germany,90012033,A4218110208,Retailer,291.11,0.0,291.11
2020-02-01,Germany,90012038,A4218110208,Retailer,316.48,0.0,316.48
2020-02-01,Germany,90012038,A4218110202,Retailer,317.86,0.0,317.86
2020-02-01,Germany,90012033,A4218110205,Retailer,312.76,0.0,312.76
2020-02-01,Germany,90012040,A4218110205,Retailer,0.0,335.24,-335.24
2020-02-01,Germany,90012033,A4218110204,Retailer,300.63,0.0,300.63
2020-02-01,Germany,90012034,A4218110204,Retailer,307.72,0.0,307.72
2020-02-01,Germany,90012037,A4218110201,Retailer,0.0,149.61,-149.61
2020-02-01,Germany,90012037,A4218110205,Retailer,210.05,0.0,210.05
2020-02-01,Germany,90012038,A4218110205,Retailer,234.63,0.0,234.63
2020-02-01,Germany,90012038,A4218110204,Retailer,0.0,204.7,-204.7
2020-02-01,Germany,90012034,A4218110202,Retailer,188.74,0.0,188.74
2020-02-01,Germany,90012033,A4218110206,Retailer,186.68,0.0,186.68
2020-02-01,Germany,90012038,A4218110206,Retailer,223.78,0.0,223.78
2020-02-01,Germany,90012038,A4218110207,Retailer,222.8,0.0,222.8
2020-02-01,Germany,90012037,A4419110405,Retailer,244.91,0.0,244.91
2020-02-01,Germany,90012040,A4419110405,Retailer,279.37,0.0,279.37
2020-02-01,Germany,90012033,A4419110407,Retailer,222.0,0.0,222.0
2020-02-01,Germany,90012034,A4419110407,Retailer,246.78,0.0,246.78
2020-02-01,Germany,90012037,A4419110407,Retailer,0.0,267.4,-267.4
2020-02-01,Germany,90012038,A4419110407,Retailer,244.99,0.0,244.99
2020-02-01,Germany,90012034,A4419110402,Retailer,247.27,0.0,247.27
2020-02-01,Germany,90012037,A4419110402,Retailer,251.02,0.0,251.02
2020-02-01,Germany,90012038,A4419110402,Retailer,267.99,0.0,267.99
2020-02-01,Germany,90012040,A4419110402,Retailer,0.0,264.22,-264.22
2020-02-01,Germany,90012040,A4419110401,Retailer,261.93,0.0,261.93
2020-02-01,Germany,90012038,A4118110106,Retailer,142.7,0.0,142.7
2020-02-01,Germany,90012034,A4118110102,Retailer,160.76,0.0,160.76
2020-02-01,Germany,90012038,A4118110102,Retailer,160.96,0.0,160.96
2020-02-01,Germany,90012040,A4118110102,Retailer,162.35,0.0,162.35
2020-02-01,Germany,90012037,A4118110104,Retailer,151.02,0.0,151.02
2020-02-01,Germany,90012038,A4118110104,Retailer,0.0,160.12,-160.12
2020-02-01,Germany,90012033,A4118110101,Retailer,138.72,0.0,138.72
2020-02-01,Germany,90012034,A4118110101,Retailer,130.93,0.0,130.93
2020-02-01,Germany,90012037,A4118110101,Retailer,0.0,143.65,-143.65
2020-02-01,Germany,90012033,A4319110305,Retailer,238.82,0.0,238.82
2020-02-01,Germany,90012037,A4319110305,Retailer,220.48,0.0,220.48
2020-02-01,Germany,90012033,A4319110302,Retailer,0.0,210.64,-210.64
2020-02-01,Germany,90012037,A4319110302,Retailer,198.65,0.0,198.65
2020-02-01,Germany,90012038,A4319110302,Retailer,0.0,195.75,-195.75
2020-02-01,Germany,90012040,A4319110302,Retailer,204.36,0.0,204.36
2020-02-01,Germany,90012038,A4319110306,Retailer,218.22,0.0,218.22
2020-02-01,Germany,90012033,A4519110502,Retailer,250.06,0.0,250.06
2020-02-01,Germany,90012034,A4519110502,Retailer,0.0,283.04,-283.04
2020-02-01,Germany,90012038,A4519110502,Retailer,265.63,0.0,265.63
2020-02-01,Germany,90012040,A4519110502,Retailer,290.33,0.0,290.33
2020-02-01,Germany,90012040,A4520110504,Retailer,269.58,0.0,269.58
2020-02-01,Germany,90012033,A4519110501,Retailer,269.96,0.0,269.96
2020-02-01,Germany,90012034,A4118110107,Retailer,76.07,0.0,76.07
2020-02-01,Germany,90012038,A4118110107,Retailer,79.96,0.0,79.96
2020-02-01,Germany,90012033,A4118110106,Retailer,76.2,0.0,76.2
2020-02-01,Germany,90012037,A4118110106,Retailer,81.52,0.0,81.52
2020-02-01,Germany,90012040,A4118110105,Retailer,87.92,0.0,87.92
2020-02-01,Germany,90012033,A4118110102,Retailer,0.0,73.38,-73.38
